	Name	Address	Phone	Longitude	Latitude
2461	Peskatore	gorod Moskva, Bersenevskaja naberezhnaja, dom 16, stroenie 9	(495) 660-96-25	37.610284350275165	55.74309428168787
2462	Space Owl	gorod Moskva, ulitsa Bol'shaja Poljanka, dom 54, stroenie 1	(495) 221-22-29	37.62119351263456	55.73109335187651
2463	Sombrero	gorod Moskva, ulitsa Bol'shaja Poljanka, dom 51A/9	(495) 959-37-37	37.6205765119276	55.732159462953206
2464	Kofemanija	gorod Moskva, ulitsa Bol'shaja Poljanka, dom 2, stroenie 2	(499) 940-19-84	37.6156415317334	55.741772887072
2465	Bar (zakrytoe)	gorod Moskva, Pyzhevskij pereulok, dom 5, stroenie 1	(499) 239-99-63	37.622404284507546	55.73909080272142
2466	Mimino Hinkal'naja	gorod Moskva, ulitsa Shabolovka, dom 2	(495) 508-71-57	37.6114243000098	55.726910025361995
2467	Kafe «Mezhdu delom»	gorod Moskva, ulitsa Shuhova, dom 14, stroenie 9	(926) 450-63-70	37.6124242189029	55.71755481640606
2468	Stolovaja «Kolledzh 32»	gorod Moskva, ulitsa Shabolovka, dom 39	(495) 952-28-40	37.609561977410166	55.71722333962348
2469	Stolovaja «Moskovskaja mezhdunarodnaja kinoshkola»	gorod Moskva, ulitsa Shabolovka, dom 44	(495) 963-04-11	37.60623991344713	55.715449604430425
2470	SOK	gorod Moskva, Lavrushinskij pereulok, dom 15, stroenie 1	(495) 953-79-63	37.62153394756609	55.7415014091048
2472	Student (zakrytoe)	gorod Moskva, Leninskij prospekt, dom 6, stroenie 1	(903) 100-80-84	37.606865280850506	55.72716825111212
2473	Studencheskoe kafe (zakrytoe)	gorod Moskva, Leninskij prospekt, dom 6, stroenie 1	(903) 100-80-84	37.606865280850506	55.72716825111212
2474	Veselye vareniki (zakrytoe)	gorod Moskva, Leninskij prospekt, dom 6, stroenie 1	(929) 575-98-26	37.606938242223364	55.7271293936537
2475	Stolovaja (zakrytoe)	gorod Moskva, Leninskij prospekt, dom 6, stroenie 2	(903) 790-39-60	37.608136798593776	55.72745108697945
2476	RBOOI «NASh DOLG»	gorod Moskva, Leninskij prospekt, dom 42, korpus 4	(499) 938-84-02	37.568781655172195	55.70429784550629
2477	RBOOI «NASh DOLG»	gorod Moskva, Leninskij prospekt, dom 42, korpus 1-2-3	(916) 915-36-30	37.568781655172195	55.70429784550629
2478	Bufet GBOU «Obrazotvatel'nyj kompleks Jugo-Zapad»	gorod Moskva, prospekt Vernadskogo, dom 29A	(499) 127-69-95	37.517924372415514	55.68085905975119
2479	Stolovaja (zakrytoe)	gorod Moskva, ulitsa Krymskij Val, dom 3, korpus 1	(903) 790-39-60	37.60969667958109	55.7298456018532
2480	Sharden	gorod Moskva, ulitsa Novatorov, dom 16	(499) 431-56-91	37.524904067382884	55.66768173835013
2481	Pit Bred	gorod Moskva, ulitsa Malaja Jakimanka, dom 24	(495) 780-20-80	37.61707506423212	55.73761808846515
2482	Kvartira 44	gorod Moskva, ulitsa Malaja Jakimanka, dom 24	(499) 238-82-34	37.6172651805728	55.737438338717695
2483	Kafe Al'berabello	gorod Moskva, Leninskij prospekt, dom 75A	(985) 766-32-82	37.54421495292133	55.68619148590514
2484	Bufet GBOU «Shkola 58»	gorod Moskva, ulitsa Vavilova, dom 84, korpus 2	(499) 132-54-83	37.5386153333762	55.677794737365154
2485	Shkola-internat № 108	gorod Moskva, Leninskij prospekt, dom 97, korpus 2	(499) 138-32-80	37.52519110405655	55.671363247621976
2486	STOLOVAJa PRI ShK.1311	gorod Moskva, Leninskij prospekt, dom 97, korpus 1	(499) 132-32-56	37.52325309522704	55.671273925214
2487	Chajhona №1	gorod Moskva, ulitsa Bol'shaja Poljanka, dom 56, stroenie 1	(499) 959-48-95	37.62201946853951	55.73066337724058
2488	Bufet GBOU «Shkola № 7»	gorod Moskva, ulitsa Krupskoj, dom 17	(499) 138-38-09	37.52388448747104	55.68330696908416
2489	Territorial'noe strukturnoe podrazdelenie «Sevastopol'skoe» GBPOU OK «Jugo-Zapad»	gorod Moskva, Sevastopol'skij prospekt, dom 11A	(499) 128-85-91	37.602573217544936	55.68483086684897
2490	KAFANA Stara Juga	gorod Moskva, ulitsa Krzhizhanovskogo, dom 15, korpus 1	(499) 120-20-04	37.5702878461895	55.680374297324605
2491	Hinkal'naja KINTO	gorod Moskva, ulitsa Krzhizhanovskogo, dom 15, korpus 1	(499) 124-97-22	37.5705882535984	55.6802019000406
2492	STOLOVAJa	gorod Moskva, ulitsa Krzhizhanovskogo, dom 16, korpus 1	(495) 777-55-00	37.5691935049112	55.6801867774363
2493	STOLOVAJa	gorod Moskva, ulitsa Krzhizhanovskogo, dom 21/33, korpus 1	(499) 124-79-76	37.57646222150911	55.678191492466915
2494	Bufet Moskovskij stroitel'nyj kolledzh № 38	gorod Moskva, Chongarskij bul'var, dom 25, stroenie 1	(929) 623-03-21	37.60203175572033	55.65254225348323
2495	Bufet Narkologicheskaja klinicheskaja bol'nitsa № 17	gorod Moskva, Bolotnikovskaja ulitsa, dom 16	(495) 317-20-69	37.603743252651405	55.65680656935763
2496	Doner Kebab	gorod Moskva, Chongarskij bul'var, dom 24	(499) 610-28-65	37.60255801725892	55.653579355179325
2497	Hokk	gorod Moskva, ulitsa Kahovka, dom 20, stroenie 1	(499) 744-63-85	37.5681742654869	55.658237717807694
2499	Pitstsa Venchur	gorod Moskva, ulitsa Nametkina, dom 13B	(800) 333-00-60	37.554893	55.662666
2500	VOLERTO	gorod Moskva, Nahimovskij prospekt, dom 35, korpus 2	(495) 129-89-44	37.5752445684503	55.6727306212058
2501	Pivnoj Klub MONTE KRISTO	gorod Moskva, prospekt 60-letija Oktjabrja, dom 23	(499) 126-10-75	37.5763020686431	55.6917931687802
2502	LJuSTRA	gorod Moskva, prospekt 60-letija Oktjabrja, dom 27	(926) 226-12-82	37.57572133193206	55.689775823894045
2503	U Eduarda	gorod Moskva, Profsojuznaja ulitsa, dom 27, korpus 1	(495) 128-87-75	37.559537552459	55.673892241632096
2504	Pavlin Mavlin	gorod Moskva, Profsojuznaja ulitsa, dom 27, korpus 1	(499) 128-58-71	37.5595053087516	55.6738680576856
2505	Jakitorija	gorod Moskva, Profsojuznaja ulitsa, dom 33, stroenie 1	(495) 120-61-89	37.55728500000001	55.671894733084926
2506	KOLBASOFF	gorod Moskva, Simferopol'skij bul'var, dom 22, korpus 2	(495) 310-85-55	37.604845427137796	55.6473175983308
2507	Chajhona №1	gorod Moskva, ulitsa Dmitrija Ul'janova, dom 51	(495) 234-02-33	37.59564255040915	55.68062558335807
2508	Shkol'naja stolovaja	gorod Moskva, Novocheremushkinskaja ulitsa, dom 48, stroenie 3	(495) 128-69-02	37.567620000000005	55.67280673334773
2509	Shkol'naja stolovaja	gorod Moskva, ulitsa Tsjurupy, dom 10, korpus 1	(495) 120-00-98	37.57667082470695	55.669735048258254
2510	Bufet GBOU SPO Tehnicheskij pozharno-spasatel'nyj kolledzh № 57	gorod Moskva, Simferopol'skij bul'var, dom 20	(495) 395-32-25	37.60364270966866	55.64963369257348
2511	Bufet TsSSV «Kahovskie romashki»	gorod Moskva, ulitsa Kahovka, dom 2, stroenie 1	(495) 318-16-46	37.591995145051726	55.653161540772196
2512	Chajhona №1	gorod Moskva, Lodochnaja ulitsa, dom 4	(916) 055-37-78	37.4550923334191	55.8357330956613
2513	Stolovaja pri shkole 1551	gorod Moskva, ulitsa Svobody, dom 40, korpus 2	(495) 493-90-80	37.456315346988724	55.845883590332875
2514	Nook Cofee	gorod Moskva, Nelidovskaja ulitsa, dom 10, stroenie 1	(909) 692-37-44	37.44290222769629	55.846035482645455
2515	Samarkand	gorod Moskva, Shodnenskaja ulitsa, dom 17	(929) 596-27-32	37.438285265186444	55.84203714413938
2516	Kafe	gorod Moskva, proezd Dosflota, dom 2, stroenie 1	(495) 123-54-66	37.4593430781408	55.840828030479415
2517	Bufet-razdatochnaja	gorod Moskva, Volokolamskoe shosse, dom 112, korpus 3	(495) 491-65-10	37.4235314253941	55.83001443646369
2518	Mir shashlykov	gorod Moskva, bul'var Jana Rajnisa, dom 13	(495) 493-51-62	37.43347287062279	55.8495141282866
2519	Restoran «Ermitazh»	gorod Moskva, Vishnevaja ulitsa, dom 13	(495) 490-49-00	37.447104327343695	55.834852509998896
2520	Grand	gorod Moskva, Himkinskij bul'var, dom 19, korpus 3	(495) 494-83-57	37.444460056884	55.84946156809569
2521	Stolovaja	gorod Moskva, ulitsa Fabritsiusa, dom 26	(495) 492-86-88	37.44046730769865	55.843994056597296
2522	MAKDONALDS	gorod Moskva, ulitsa Geroev-Panfilovtsev, dom 7	(495) 495-75-89	37.43203778181465	55.85717397586544
2523	Cornelli pizza	gorod Moskva, ulitsa Geroev Panfilovtsev, dom 7	(495) 120-00-33	37.43203778181465	55.85717397586544
2524	Stolovaja pri shkole 1551	gorod Moskva, ulitsa Fabritsiusa, dom 6, korpus 2	(495) 493-08-59	37.45078531711663	55.845905091828364
2525	Stolovaja pri shkole 1551	gorod Moskva, ulitsa Fabritsiusa, dom 10, korpus 2	(495) 493-45-44	37.449408834489255	55.84527121226483
2526	Stolovaja GBOU SOSh №827	gorod Moskva, Turistskaja ulitsa, dom 19, korpus 5	(495) 976-31-24	37.415338581781725	55.85238616214083
2527	STOLOVAJa	gorod Moskva, Volokolamskoe shosse, dom 112	(495) 491-13-20	37.418739742505764	55.828522210567556
2528	Stolovaja pri shkole 2097	gorod Moskva, bul'var Jana Rajnisa, dom 43, korpus 2	(495) 493-80-87	37.42115655601655	55.848775176190884
2529	Stolovaja shkoly GBOU «Shkola 1244»	gorod Moskva, Horoshevskoe shosse, dom 3	(499) 941-29-22	37.54247311069201	55.77360274810354
2530	Makdonalds	gorod Moskva, Horoshevskoe shosse, dom 35A, stroenie 1	(495) 755-66-90	37.52081999999997	55.77728676359853
2531	GBOU Shkola №1554 (1709)	gorod Moskva, ulitsa Bestuzhevyh, dom 10A	(499) 404-91-77	37.606124817592	55.8692821926149
2532	STOLOVAJa-DOGOTOVOChNAJa PRI ShKOLE-INTERNATE	gorod Moskva, Jasnyj proezd, dom 24A	(499) 477-04-79	37.62392193633664	55.876077272643705
2533	STOLOVAJa PRI ShK. N195	gorod Moskva, Muranovskaja ulitsa, dom 10A, stroenie 1	(499) 207-13-11	37.60450194038154	55.893967567088445
2534	STOLOVAJa PRI ShK. N249	gorod Moskva, Shenkurskij proezd, dom 8A	(499) 909-72-41	37.59285315974173	55.89345396324257
2535	STOLOVAJa PRI Shkole 283	gorod Moskva, ulitsa Grekova, dom 20	(499) 478-69-15	37.66390504502865	55.89117342287703
2536	STOLOVAJa PRI GIMNAZII № 1572	gorod Moskva, Oktjabr'skij pereulok, dom 11	(495) 681-58-88	37.61015091940087	55.78658871172217
2537	STOLOVAJa PRI ShK. 1506	gorod Moskva, ulitsa Grekova, dom 11A	(499) 478-10-89	37.65868786467956	55.890581440829116
2538	STOLOVAJa PRI Shkole 1-j MOK	gorod Moskva, ulitsa Tihomirova, dom 10	(499) 478-18-02	37.65188018167604	55.8847891922049
2539	STOLOVAJa PRI shkole 1-j MOK	gorod Moskva, ulitsa Tihomirova, dom 6	(499) 476-76-80	37.64830745117827	55.88421484248876
2540	Gimnazija 1554	gorod Moskva, ulitsa Pestelja, dom 5	(499) 403-17-90	37.613475058111504	55.8644521081146
2541	Stolovaja pri biznes-kolledzhe	gorod Moskva, Botanicheskaja ulitsa, dom 21	(495) 619-40-97	37.6008650289608	55.8287841571264
2542	GBOU SPO Stroitel'nyj kolledzh	gorod Moskva, ulitsa Jablochkova, dom 5, stroenie 1	(495) 610-20-49	37.58114263830383	55.81558455622156
2543	Meditsinskij kolledzh № 7	gorod Moskva, ulitsa Milashenkova, dom 7A	(495) 610-06-83	37.58310911312351	55.82297902553887
2544	STOLOVAJa PRI ShK. 283	gorod Moskva, Shirokaja ulitsa, dom 21A	(499) 477-11-40	37.67072814941324	55.889283889141446
2545	STOLOVAJa-DOGOTOVOChNAJa PRI ShK. 233	gorod Moskva, Suhonskaja ulitsa, dom 3	(499) 479-51-23	37.65089420821472	55.87450401540468
2546	GBOU Shkola №962 (1486)	gorod Moskva, Altuf'evskoe shosse, dom 12, korpus 1	(499) 477-21-60	37.586953377174595	55.854757692267505
2547	STOLOVAJa PRI ShK. N245	gorod Moskva, ulitsa Konenkova, dom 10A	(499) 207-89-32	37.61234075551425	55.8909712314362
2548	GBOU Shkola№ 1554 (258)	gorod Moskva, Severnyj bul'var, dom 4A	(499) 403-41-31	37.6102205740046	55.8654007504485
2549	STOLOVAJa PRI ShK. N254	gorod Moskva, ulitsa Leskova, dom 8A	(499) 909-80-60	37.596201423470454	55.89642210927349
2550	STOLOVAJa PRI ShK. N241	gorod Moskva, Altuf'evskoe shosse, dom 94	(499) 908-62-88	37.59082881328767	55.90166808725535
2551	STOLOVAJa PRI ShK. N755	gorod Moskva, ulitsa Plescheeva, dom 26A	(499) 902-76-90	37.61964971631353	55.88840326748063
2552	GBOU Shkola № 962 (745)	gorod Moskva, Altuf'evskoe shosse, dom 30A	(499) 903-30-83	37.5877114759511	55.8658402347989
2553	GBOU Shkola № 962 (265)	gorod Moskva, Altuf'evskoe shosse, dom 24A	(499) 401-01-01	37.5869014478287	55.8606804954489
2554	GBOU Shkola № 962	gorod Moskva, ulitsa Sannikova, dom 3, korpus 3	(499) 903-37-21	37.593284677301405	55.8596545786432
2555	Stolovaja ped.Kolledzha Medvedkovo №14	gorod Moskva, ulitsa Grekova, dom 3, korpus 1	(499) 478-33-75	37.65916996247807	55.88455311794471
2556	STOL. PRI ShK. 1370	gorod Moskva, Kostromskaja ulitsa, dom 14G, stroenie 1	(499) 901-21-22	37.59595413639231	55.8843496873753
2557	STOLOVAJa PRI ShK. N964	gorod Moskva, Belozerskaja ulitsa, dom 13	(499) 206-62-00	37.615994130438544	55.89718715348686
2558	STOLOVAJa-DOGOTOVOChNAJa PRI ShK. 956	gorod Moskva, Zapovednaja ulitsa, dom 22	(499) 186-39-56	37.643012777007414	55.867709598105336
2559	STOLOVAJa PRI ShK. N1412	gorod Moskva, Muranovskaja ulitsa, dom 4A	(499) 207-05-30	37.60188865193677	55.89085360885936
2560	GBOU Shkola № 962 ( 952)	gorod Moskva, ulitsa Dekabristov, dom 8, korpus 4	(499) 907-93-79	37.5967693358936	55.8636006188158
2561	STOLOVAJa PRI ShK. N953	gorod Moskva, Shenkurskij proezd, dom 15	(499) 909-18-92	37.58982951884843	55.89630680819487
2562	STOLOVAJa PRI ShK. N180	gorod Moskva, ulitsa Konenkova, dom 8A	(499) 207-10-88	37.6099731589652	55.88966395156549
2563	STOLOVAJa PRI ShK. N139	gorod Moskva, Shenkurskij proezd, dom 4A	(499) 206-95-22	37.59328506895952	55.89127512660888
2564	STOLOVAJa-RAZDATOChNAJa PRI ShK. 307	gorod Moskva, proezd Shokal'skogo, dom 11, korpus 2	(499) 477-11-33	37.64275757802373	55.87508991733821
2565	GBOU shkola № 1236	gorod Moskva, ulitsa Dobroljubova, dom 14	(495) 618-32-13	37.59412827027986	55.814982956538124
2566	Kolledzh po podgotovke sotsial'nyh rabotnikov № 16	gorod Moskva, Bol'shaja Novodmitrovskaja ulitsa, dom 63	(499) 760-89-97	37.58394501830657	55.805067340146174
2567	STOLOVAJa PRI ShK. LOTOS	gorod Moskva, Shenkurskij proezd, dom 5	(499) 909-95-36	37.59007112048536	55.892897080036896
2568	STOLOVAJa PRI ShK. NADEZhDA	gorod Moskva, ulitsa Plescheeva, dom 8A	(499) 205-03-49	37.609504879608515	55.88434600713859
2569	GBOU Shkola №1554 (nachal'naja shkola)	gorod Moskva, ulitsa Pestelja, dom 9A	(499) 477-21-60	37.611839	55.865638789398986
2570	STOL. PRI ShK. 1370	gorod Moskva, Altuf'evskoe shosse, dom 60G	(499) 902-46-86	37.5925632567824	55.883111523904496
2571	Printsessa	gorod Moskva, Popov proezd, dom 2	(495) 505-42-43	37.697252892118	55.7831991162882
2572	AnderSon	gorod Moskva, Verhnjaja Krasnosel'skaja ulitsa, dom 7, stroenie 2	(495) 221-93-63	37.661257	55.784926
2573	Kafe	gorod Moskva, 1-ja Boevskaja ulitsa, dom 6	(916) 635-13-35	37.6940986143162	55.792262797878706
2574	Stolovaja shkoly 315	gorod Moskva, Rusakovskaja ulitsa, dom 10, stroenie 1	(499) 264-64-45	37.674727151204536	55.78253747622077
2575	Mjata	gorod Moskva, prospekt Akademika Saharova, dom 12	(926) 173-50-01	37.64322828942616	55.76919433351776
2576	Stolovaja	gorod Moskva, prospekt Akademika Saharova, dom 12	(495) 786-29-33	37.64322828942616	55.76919433351776
2577	Bashkortostan	gorod Moskva, Orlikov pereulok, dom 3, stroenie 1	(495) 607-85-85	37.64779531099999	55.77112857499998
2578	Urjuk	gorod Moskva, Mjasnitskaja ulitsa, dom 47	(495) 951-82-20	37.644576	55.768719
2579	To Da Se	gorod Moskva, Mjasnitskaja ulitsa, dom 47	(495) 607-48-89	37.644576	55.768719
2580	Kapriz	gorod Moskva, Orlikov pereulok, dom 3B	(495) 723-58-23	37.646883875301135	55.77137084865322
2581	Koleso vremeni	gorod Moskva, Orlikov pereulok, dom 5, stroenie 2	(499) 975-25-61	37.649831	55.772629
2582	GBOU shkola № 368 «Losinyj ostrov»	gorod Moskva, Ussurijskaja ulitsa, dom 12	(495) 469-12-10	37.81808712868809	55.822050978985686
2583	Stolovaja pri GBOU goroda Moskvy «Shkola № 1505»	gorod Moskva, 2-ja Pugachevskaja ulitsa, dom 10	(499) 161-13-40	37.725179221973065	55.79227560854588
2584	GBOU Shkola № 319	gorod Moskva, Amurskaja ulitsa, dom 6	(499) 966-87-10	37.75955160109271	55.806525904318015
2585	STOLOVAJa ShKOLY 1080	gorod Moskva, Halturinskaja ulitsa, dom 16	(499) 162-02-28	37.727392438890014	55.80351923247129
2586	STOLOVAJa pri Litsee 1795 korpus № 835	gorod Moskva, Otkrytoe shosse, dom 23A	(499) 167-92-86	37.752765640679755	55.827100237629686
2587	GBOU Shkola № 1352	gorod Moskva, Schelkovskoe shosse, dom 79A	(495) 468-11-62	37.808286868648516	55.812898859141605
2588	GBOU Shkola № 319	gorod Moskva, Amurskaja ulitsa, dom 60	(495) 462-54-78	37.78918303864244	55.81221689140051
2589	STOLOVAJa ShKOLY 380	gorod Moskva, 2-ja ulitsa Buhvostova, dom 6	(495) 963-19-11	37.707557	55.798161
2590	GBOU Shkola № 319	gorod Moskva, Ural'skaja ulitsa, dom 19	(495) 462-04-19	37.794218534118365	55.82097590421146
2591	GBOU Shkola № 1598	gorod Moskva, Kamchatskaja ulitsa, dom 8	(495) 466-11-78	37.81791765931751	55.827937469383166
2592	GBOU Shkola № 1352	gorod Moskva, Bajkal'skaja ulitsa, dom 44	(495) 469-46-58	37.81458006342588	55.81490164882642
2593	GBOU Shkola № 1598	gorod Moskva, Kamchatskaja ulitsa, dom 6	(495) 467-44-65	37.814196352933195	55.82784449890655
2594	GBOU Shkola № 1598	gorod Moskva, Kamchatskaja ulitsa, dom 10	(495) 466-92-22	37.82128333428293	55.827909003392996
2595	Burgernaja	gorod Moskva, Preobrazhenskaja ploschad', dom 12	(495) 963-03-18	37.7137348848792	55.7945681414983
2596	Duck Star'S	gorod Moskva, Bol'shaja Cherkizovskaja ulitsa, dom 6	(495) 201-37-34	37.71956302029774	55.796253772126896
2597	ZOAR kafe	gorod Moskva, Mjasnitskaja ulitsa, dom 13, stroenie 11	(495) 504-10-12	37.63315890141354	55.76274515616904
2598	Krejzi Dejzi	gorod Moskva, ulitsa Sretenka, dom 32	(495) 607-47-50	37.632644910651294	55.77117750101517
2599	Hinkal'naja na Spasskoj	gorod Moskva, Bol'shaja Spasskaja ulitsa, dom 11, stroenie 1	(495) 542-43-37	37.63948465243985	55.77381693395187
2600	Imho bar	gorod Moskva, Sretenskij tupik, dom 5	(916) 053-08-92	37.633856345809484	55.771317012003855
2601	Restoran «Russkij pab»	gorod Moskva, Tverskoj bul'var, dom 10, stroenie 1	(499) 375-85-85	37.600561141867225	55.75907425946051
2602	Stolovaja GBPOU SKISiG	gorod Moskva, ulitsa Mnevniki, dom 4	(495) 758-01-37	37.498939491556676	55.77457440565912
2603	STOLOVAJa GBOU «Kurchatovskaja shkola»	gorod Moskva, ulitsa Parshina, dom 39	(495) 995-13-45	37.45012418758581	55.78793197481539
2604	STOLOVAJa PRI UVD SZAO	gorod Moskva, ulitsa Marshala Rybalko, dom 4	(499) 194-24-15	37.49206785680439	55.79744658002551
2605	ALLO-PITsTsA	gorod Moskva, ulitsa Marshala Tuhachevskogo, dom 30	(495) 730-50-20	37.473663948638006	55.7844147674107
2606	Mr.Kebab	gorod Moskva, Kalanchevskaja ulitsa, dom 14A, stroenie 1	(495) 680-70-33	37.64935400000001	55.776831763466205
2607	Restoran SillyCat	gorod Moskva, 3-j Silikatnyj proezd, dom 4, korpus 1, stroenie 2	(495) 374-80-22	37.49776022573107	55.76790518344273
2608	BUFET ShKOLY 1500	gorod Moskva, Miljutinskij pereulok, dom 18, stroenie 1	(495) 912-57-23	37.63268387865725	55.764996290890366
2609	Volga	gorod Moskva, Bol'shaja Spasskaja ulitsa, dom 4, stroenie 1	(495) 783-91-18	37.64089927396668	55.774417870350085
2610	Stolovaja instituta mirovyh tsivilizatsij	gorod Moskva, 1-j Basmannyj pereulok, dom 3, stroenie 1	(917) 566-89-17	37.662889	55.770733
2611	Tokat	gorod Moskva, Novorjazanskaja ulitsa, dom 21, stroenie 1	(495) 784-64-75	37.66101860700001	55.772641381000014
2612	Chilling Moscow	gorod Moskva, Miljutinskij pereulok, dom 15, stroenie 1	(985) 665-06-15	37.63202900000001	55.7650977600549
2613	Stolovaja Kolledzha zheleznodorozhnogo i gorodskogo transporta	gorod Moskva, Kalanchevskaja ulitsa, dom 26, stroenie 1	(495) 680-34-21	37.647987	55.778889
2614	Kolledzh zheleznodorozhnogo i gorodskogo transporta	gorod Moskva, Kalanchevskaja ulitsa, dom 26, stroenie 1	(495) 111-71-12	37.647855	55.77876
2615	Stolovaja Kolledzha legkoj promyshlennosti	gorod Moskva, Novorjazanskaja ulitsa, dom 14, stroenie 1	(499) 265-21-09	37.659249114512846	55.771584426490115
2616	Kolledzh legkoj promyshlennosti	gorod Moskva, Novorjazanskaja ulitsa, dom 14, stroenie 1	(499) 267-40-09	37.659249114512846	55.771584426490115
2617	STOLOVAJa V PREFEKTURE	gorod Moskva, Preobrazhenskaja ploschad', dom 9	(499) 161-10-39	37.70909035487881	55.79691971047548
2618	Kafe Evrovostok	gorod Moskva, Schelkovskoe shosse, dom 3, stroenie 1	(999) 965-47-55	37.75176866773874	55.803992375919485
2619	Jakitorija	gorod Moskva, Krasnobogatyrskaja ulitsa, dom 13	(495) 964-03-00	37.693854723182795	55.815373613706704
2621	9bar	gorod Moskva, Stromynskij pereulok, dom 4	(903) 785-96-14	37.69405157881596	55.79310841839798
2622	Kafe «Esse»	gorod Moskva, Nikitinskaja ulitsa, dom 13A	(495) 164-78-29	37.7742725719632	55.799019989516495
2623	Sindikat 2016	gorod Moskva, 15-ja Parkovaja ulitsa, dom 16A	(963) 606-63-96	37.82064475644916	55.795069089472086
2624	Amerikan Siti Pitstsa TsEH PO IZGOTOVLENIJu PITsTsY	gorod Moskva, 15-ja Parkovaja ulitsa, dom 16A	(495) 925-33-33	37.82064475644916	55.795069089472086
2625	Mimino	gorod Moskva, 9-ja Parkovaja ulitsa, dom 66, korpus 3	(495) 468-00-82	37.799820564849	55.8068839061206
2627	Shkola 414	gorod Moskva, Semenovskaja naberezhnaja, dom 5, stroenie 1	(495) 360-12-86	37.70610396850468	55.77899370917706
2628	Shkola 435	gorod Moskva, ulitsa Gospital'nyj Val, dom 5, stroenie 19	(499) 263-17-73	37.70709795666226	55.77377923724256
2629	Stolovaja pri shkole 1362	gorod Moskva, Lechebnaja ulitsa, dom 20	(499) 166-99-01	37.741085575087645	55.78967857058871
